,latitude,longitude,hour_of_day,day_of_week,Month,parent_incident_type,Council Districts
4789,42.886186121372205,-78.8751266785433,19.0,Friday,10.0,Theft,4.0
4790,42.8869626280226,-78.87188401368431,13.0,Thursday,11.0,Theft,4.0
4791,42.9144737843621,-78.8291193841346,0.0,Friday,9.0,Robbery,9.0
4792,42.9410000670696,-78.89906319138541,19.0,Sunday,7.0,Breaking & Entering,1.0
4793,42.8749697276347,-78.8711768432569,11.0,Friday,12.0,Theft,5.0
4794,42.897563878355705,-78.84155753176759,0.0,Friday,7.0,Assault,5.0
4795,42.909753745620996,-78.81373681373759,13.0,Thursday,5.0,Theft,2.0
4796,42.924769586552294,-78.8839708669228,16.0,Monday,12.0,Breaking & Entering,3.0
4797,42.9011991165355,-78.8510497010437,0.0,Monday,12.0,Theft,4.0
4798,42.9160191535819,-78.81161699771309,1.0,Tuesday,4.0,Theft,2.0
4799,42.926066508614895,-78.8227060482512,0.0,Saturday,9.0,Theft,9.0
4800,42.9168766185065,-78.8081482742281,21.0,Thursday,7.0,Theft,2.0
4801,42.9394516040638,-78.89337872533599,7.0,Tuesday,6.0,Breaking & Entering,1.0
4802,42.88688,-78.87788,7.0,Tuesday,10.0,Robbery,4.0
4803,42.918132058589,-78.8932718155986,18.0,Wednesday,10.0,Breaking & Entering,3.0
4804,42.9148673971899,-78.8111929681328,0.0,Thursday,6.0,Theft,2.0
4805,42.935006336419896,-78.8165184094671,6.0,Thursday,11.0,Breaking & Entering,9.0
4806,42.9097262599621,-78.8537368768365,11.0,Monday,12.0,Theft,4.0
4807,42.8821782852864,-78.875816703511,14.0,Thursday,7.0,Theft,5.0
4808,42.9206231628632,-78.83293438547621,16.0,Tuesday,8.0,Breaking & Entering,9.0
4809,42.9307040731513,-78.83439184028751,8.0,Wednesday,6.0,Breaking & Entering,9.0
4810,42.9482273257439,-78.8140143982292,5.0,Saturday,4.0,Robbery,8.0
4811,42.93107610837121,-78.8010678353525,11.0,Wednesday,11.0,Breaking & Entering,8.0
4812,42.9143635358135,-78.8730588434407,16.0,Friday,5.0,Theft,7.0
4813,42.8535211918428,-78.809169393378,1.0,Thursday,10.0,Assault,6.0
4814,42.9153098905507,-78.8595476209093,0.0,Sunday,7.0,Assault,9.0
4815,42.9104907813771,-78.8775183264673,9.0,Sunday,8.0,Theft,3.0
4816,42.8887628660232,-78.87610901822329,8.0,Tuesday,3.0,Theft,4.0
4817,42.9248418474008,-78.8857140626166,19.0,Saturday,4.0,Theft of Vehicle,3.0
4818,42.9144975277654,-78.8039959184993,23.0,Saturday,5.0,Theft of Vehicle,2.0
4819,42.930575409038795,-78.8313864820125,0.0,Thursday,9.0,Robbery,9.0
4820,42.9235196224844,-78.83091876209141,17.0,Friday,7.0,Breaking & Entering,9.0
4821,42.914368700000004,-78.82431190000001,11.0,Sunday,4.0,Theft of Vehicle,5.0
4822,42.8980274874945,-78.8074826544401,8.0,Monday,7.0,Theft,2.0
4823,42.948005376023396,-78.85857212006141,14.0,Sunday,10.0,Theft,7.0
4824,42.89155988373,-78.83292719615599,8.0,Tuesday,11.0,Breaking & Entering,5.0
4825,42.8960573384374,-78.8184474735868,23.0,Sunday,9.0,Assault,5.0
4826,42.89711376653771,-78.82501984389141,21.0,Friday,9.0,Theft,5.0
4827,42.9159483352194,-78.8447298404097,12.0,Wednesday,6.0,Assault,9.0
4828,42.9094334562706,-78.8118166585821,22.0,Sunday,5.0,Assault,2.0
4829,42.9134576665209,-78.8164231225759,3.0,Tuesday,9.0,Theft,5.0
4830,42.9280068497925,-78.8735317342295,19.0,Friday,6.0,Theft,7.0
4831,42.9250047515731,-78.8049295050842,16.0,Monday,12.0,Theft,8.0
4832,42.8883071720738,-78.849202826912,10.0,Tuesday,11.0,Breaking & Entering,4.0
4833,42.92490733097,-78.8275747098947,1.0,Sunday,8.0,Assault,9.0
4834,42.9408100401084,-78.8668321252135,13.0,Sunday,6.0,Theft,7.0
4835,42.9195200164477,-78.89746014789608,12.0,Wednesday,7.0,Breaking & Entering,3.0
4836,42.8954862434619,-78.8192988554421,23.0,Monday,10.0,Theft,5.0
4837,42.8900372468887,-78.8820109624357,0.0,Saturday,10.0,Robbery,5.0
4838,42.9273706663337,-78.8287972684174,9.0,Tuesday,9.0,Theft,9.0
4839,42.9055034701941,-78.8639828667813,10.0,Monday,1.0,Theft,4.0
4840,42.914959558023796,-78.8860986629288,11.0,Saturday,4.0,Theft,3.0
4841,42.909532204122,-78.81726686782821,6.0,Wednesday,7.0,Breaking & Entering,5.0
4842,42.948862062295106,-78.9036975985223,1.0,Tuesday,8.0,Breaking & Entering,1.0
4843,42.89074,-78.87674,3.0,Monday,2.0,Theft,4.0
4844,42.8820289594072,-78.856223012694,6.0,Thursday,4.0,Breaking & Entering,4.0
4845,42.9271081402378,-78.8481001312422,21.0,Wednesday,5.0,Assault,9.0
4846,42.870531274522705,-78.8589002143202,11.0,Thursday,5.0,Theft,5.0
4847,42.9040015414503,-78.8346826276743,20.0,Tuesday,9.0,Theft,9.0
4848,42.9225355030129,-78.8048086487225,16.0,Friday,9.0,Breaking & Entering,2.0
4849,42.91935,-78.81371,1.0,Saturday,10.0,Theft,2.0
4850,42.8907769855806,-78.8756959767103,2.0,Friday,3.0,Assault,4.0
4851,42.896626901669705,-78.81885736056009,18.0,Monday,12.0,Breaking & Entering,5.0
4852,42.8929066173368,-78.8766320508123,1.0,Wednesday,12.0,Theft,4.0
4853,42.918731444077004,-78.8691182865203,15.0,Monday,10.0,Theft,7.0
4854,42.90010864948071,-78.83585492475709,2.0,Monday,11.0,Theft of Vehicle,5.0
4855,42.9092157383071,-78.8866935572955,9.0,Monday,1.0,Assault,3.0
4856,42.908721956526605,-78.8606380195994,0.0,Friday,12.0,Assault,4.0
4857,42.88633,-78.82771,18.0,Friday,11.0,Theft,5.0
4858,42.857504581219395,-78.8318238987556,20.0,Saturday,3.0,Theft of Vehicle,2.0
4859,42.869874703258795,-78.8464005247107,0.0,Tuesday,1.0,Theft,5.0
4860,42.915408966236896,-78.8957220299163,10.0,Tuesday,12.0,Assault,3.0
4861,42.898342139358,-78.8748854223993,5.0,Tuesday,3.0,Theft of Vehicle,5.0
4862,42.917541789944,-78.8984207447159,22.0,Saturday,2.0,Theft,3.0
4863,42.939168955325606,-78.815810514869,12.0,Friday,10.0,Robbery,9.0
4864,42.937266911120794,-78.8939799003364,12.0,Monday,5.0,Assault,1.0
4865,42.9516656271197,-78.90564188690621,1.0,Thursday,2.0,Breaking & Entering,1.0
4866,42.9052409074085,-78.8090017912475,0.0,Thursday,3.0,Theft,2.0
4867,42.9115376497913,-78.8758808338362,21.0,Sunday,8.0,Theft of Vehicle,3.0
4868,42.91188983441,-78.88900820405209,17.0,Tuesday,3.0,Theft,3.0
4869,42.9069607710245,-78.813412550617,0.0,Tuesday,8.0,Assault,2.0
4870,42.8653280926235,-78.86596426938621,12.0,Sunday,10.0,Breaking & Entering,5.0
4871,42.926398325235205,-78.8694170177516,18.0,Thursday,7.0,Theft,7.0
4872,42.9115342390139,-78.8862171460473,11.0,Thursday,7.0,Theft,3.0
4873,42.85785,-78.81067,9.0,Thursday,4.0,Assault,6.0
4874,42.890366606196295,-78.8819752354912,11.0,Monday,12.0,Theft,5.0
4875,42.8970474183044,-78.8303936889917,0.0,Monday,6.0,Theft,5.0
4876,42.9153317810708,-78.8013765125224,13.0,Wednesday,2.0,Breaking & Entering,2.0
4877,42.95539024320729,-78.87366037059292,12.0,Thursday,6.0,Theft,1.0
4878,42.9521387820446,-78.84731590995492,0.0,Sunday,12.0,Theft,7.0
4879,42.9096940130942,-78.89853007905829,16.0,Tuesday,11.0,Theft of Vehicle,3.0
4880,42.8613764932207,-78.80196938777429,9.0,Wednesday,12.0,Breaking & Entering,2.0
4881,42.9222555547626,-78.89041766122659,11.0,Monday,12.0,Theft,3.0
4882,42.891867647431,-78.8783864484596,17.0,Sunday,11.0,Theft,5.0
4883,42.9377221081915,-78.8501622156623,14.0,Sunday,4.0,Theft,7.0
4884,42.9152259182109,-78.84864655592179,20.0,Monday,6.0,Assault,9.0
4885,42.8890492661682,-78.88208082618341,23.0,Monday,1.0,Assault,5.0
4886,42.95763477468739,-78.8534609184746,10.0,Wednesday,4.0,Breaking & Entering,7.0
4887,42.836038242284395,-78.809831039561,22.0,Saturday,5.0,Theft,6.0
4888,42.91174,-78.88942,9.0,Saturday,9.0,Assault,3.0
4889,42.8580926702621,-78.8322348849963,7.0,Friday,4.0,Assault,6.0
4890,42.925377995324794,-78.8924867187117,14.0,Sunday,5.0,Breaking & Entering,3.0
4891,42.8881171355593,-78.8817778096637,15.0,Saturday,5.0,Theft of Vehicle,5.0
4892,42.9191249775505,-78.89137278493641,18.0,Wednesday,1.0,Breaking & Entering,3.0
4893,42.8863799628289,-78.8274779568871,4.0,Wednesday,2.0,Theft of Vehicle,5.0
4894,42.8860518,-78.80021550000001,2.0,Monday,12.0,Assault,2.0
4895,42.846689446068,-78.8209823216248,21.0,Friday,2.0,Theft,6.0
4896,42.884233406747,-78.8769084722457,16.0,Monday,7.0,Breaking & Entering,4.0
4897,42.9097441016146,-78.8209631242442,12.0,Wednesday,1.0,Theft,5.0
4898,42.9390411831768,-78.8419878787153,17.0,Wednesday,3.0,Robbery,9.0
4899,42.9220639132054,-78.8118839200803,1.0,Sunday,9.0,Assault,2.0
4900,42.9071561,-78.8211342,0.0,Monday,7.0,Theft,5.0
4901,42.8966883672243,-78.8882754894577,13.0,Thursday,7.0,Theft,4.0
4902,42.9217067202152,-78.8136848582308,14.0,Tuesday,8.0,Robbery,2.0
4903,42.8559249552213,-78.8131484034341,0.0,Tuesday,5.0,Theft,6.0
4904,42.9471868452222,-78.81292735004479,17.0,Saturday,9.0,Assault,8.0
4905,42.886966815406794,-78.8757429959516,14.0,Thursday,1.0,Theft,4.0
4906,42.922507486273496,-78.80510723265921,1.0,Thursday,6.0,Assault,2.0
4907,42.9097241317002,-78.8427998189576,19.0,Saturday,11.0,Assault,4.0
4908,42.9461006695925,-78.8127179224656,1.0,Monday,2.0,Breaking & Entering,8.0
4909,42.923233588168394,-78.8259059738653,17.0,Wednesday,8.0,Breaking & Entering,9.0
4910,42.9298715538687,-78.8136845068424,0.0,Tuesday,8.0,Theft,9.0
4911,42.8823208616763,-78.8511919305202,21.0,Wednesday,10.0,Theft,4.0
4912,42.9478288229571,-78.82103486690959,3.0,Sunday,10.0,Theft of Vehicle,8.0
4913,42.918653767344395,-78.8771179000807,0.0,Saturday,6.0,Theft,7.0
4914,42.9608062763727,-78.8998260134404,19.0,Tuesday,7.0,Robbery,1.0
4915,42.9380840075332,-78.84792308206359,20.0,Friday,12.0,Theft,7.0
4916,42.9096043612116,-78.8807616234794,23.0,Sunday,5.0,Theft,3.0
4917,42.949449821609996,-78.879011108824,17.0,Wednesday,9.0,Breaking & Entering,1.0
4918,42.9398390332554,-78.82350631251309,13.0,Saturday,9.0,Theft,8.0
4919,42.9413083399399,-78.8934580445193,19.0,Tuesday,4.0,Assault,1.0
4920,42.906817453407605,-78.8025501325956,20.0,Thursday,7.0,Theft,2.0
4921,42.9149309448203,-78.8686173492717,1.0,Friday,4.0,Theft of Vehicle,4.0
4922,42.925609105749004,-78.818335800731,15.0,Thursday,11.0,Theft,9.0
4923,42.9160101930822,-78.86492649920521,0.0,Friday,11.0,Theft of Vehicle,4.0
4924,42.9262844746966,-78.84458124314709,10.0,Tuesday,6.0,Breaking & Entering,9.0
4925,42.8851903031855,-78.8782562779112,11.0,Wednesday,11.0,Theft,4.0
4926,42.8571986707393,-78.8294998169614,13.0,Monday,9.0,Robbery,2.0
4927,42.904181541045205,-78.88737930688991,0.0,Saturday,6.0,Theft,3.0
4928,42.951764904131004,-78.86404355670771,23.0,Monday,10.0,Theft,7.0
4929,42.915617657397,-78.86560004709601,15.0,Sunday,12.0,Assault,4.0
4930,42.8729261965798,-78.8438767019906,4.0,Sunday,2.0,Assault,5.0
4931,42.9047940918782,-78.8265462651789,5.0,Wednesday,3.0,Breaking & Entering,5.0
4932,42.899176611259605,-78.87041078089099,15.0,Friday,10.0,Theft,5.0
4933,42.9254928236126,-78.80791824155641,21.0,Thursday,4.0,Theft,8.0
4934,42.9019386573979,-78.8949448754979,22.0,Sunday,9.0,Theft,3.0
4935,42.9098887712802,-78.8546334570357,21.0,Friday,10.0,Theft,4.0
4936,42.905299447179395,-78.89003488498,11.0,Sunday,6.0,Theft,3.0
4937,42.8998232077401,-78.84081756463559,18.0,Saturday,10.0,Assault,5.0
4938,42.9380175711547,-78.8284661052821,0.0,Tuesday,9.0,Assault,9.0
4939,42.9425038635046,-78.8052287577348,20.0,Monday,12.0,Theft of Vehicle,8.0
4940,42.848329467198205,-78.8240091655074,16.0,Wednesday,10.0,Assault,6.0
4941,42.9204848062624,-78.8150309057171,17.0,Sunday,5.0,Breaking & Entering,2.0
4942,42.9431358632753,-78.9071336707312,20.0,Sunday,5.0,Theft,1.0
4943,42.9125670632925,-78.8474779353481,16.0,Tuesday,4.0,Breaking & Entering,9.0
4944,42.8910663204825,-78.8329292807649,10.0,Sunday,11.0,Breaking & Entering,5.0
4945,42.9159636208925,-78.8935596007485,7.0,Saturday,8.0,Theft of Vehicle,3.0
4946,42.9057722579885,-78.88138374623729,12.0,Friday,10.0,Breaking & Entering,3.0
4947,42.9032648346566,-78.892095005488,13.0,Sunday,2.0,Theft,3.0
4948,42.95539024320729,-78.87366037059279,14.0,Saturday,4.0,Theft,1.0
4949,42.939992183362,-78.8157762658703,1.0,Thursday,6.0,Theft,9.0
4950,42.908907715231706,-78.8771728869448,21.0,Thursday,2.0,Robbery,3.0
4951,42.9032896747452,-78.8157228520684,8.0,Tuesday,3.0,Breaking & Entering,2.0
4952,42.8851942,-78.8549285,0.0,Tuesday,1.0,Theft,4.0
4953,42.9456887580468,-78.90762491557409,10.0,Saturday,10.0,Breaking & Entering,1.0
4954,42.868165779784,-78.86127706816879,15.0,Monday,8.0,Theft,5.0
4955,42.8980369702587,-78.80749145983971,15.0,Saturday,10.0,Theft,2.0
4956,42.9260428,-78.8769875,19.0,Friday,6.0,Theft,7.0
4957,42.901042082163,-78.89165597493259,2.0,Friday,8.0,Theft,3.0
4958,42.9313581303009,-78.8246309242691,8.0,Tuesday,1.0,Theft,9.0
4959,42.917452944801795,-78.8907298043895,18.0,Friday,5.0,Theft of Vehicle,3.0
4960,42.8507100593271,-78.8064400488289,17.0,Thursday,11.0,Assault,6.0
4961,42.9002807292945,-78.86310386371021,10.0,Friday,1.0,Robbery,4.0
4962,42.856515245831396,-78.81971464485959,17.0,Tuesday,4.0,Theft,6.0
4963,42.943732352031,-78.87786249394941,19.0,Saturday,7.0,Breaking & Entering,1.0
4964,42.93691068305,-78.8450798972059,2.0,Wednesday,10.0,Breaking & Entering,7.0
4965,42.9289668775812,-78.8265632405785,8.0,Monday,8.0,Theft of Vehicle,9.0
4966,42.8928000381039,-78.852244850675,1.0,Friday,3.0,Assault,4.0
4967,42.9159656416976,-78.8928129795474,17.0,Monday,4.0,Breaking & Entering,3.0
4968,42.8722415018009,-78.8433142436824,0.0,Thursday,9.0,Theft,5.0
4969,42.897524366759704,-78.8867305295217,4.0,Friday,6.0,Robbery,4.0
4970,42.9373390249713,-78.82849451087058,14.0,Monday,7.0,Theft,9.0
4971,42.9227235814782,-78.8068627840741,3.0,Saturday,12.0,Assault,8.0
4972,42.9253160915074,-78.8140035682534,11.0,Tuesday,12.0,Assault,2.0
4973,42.890366606196295,-78.8819752354912,15.0,Tuesday,9.0,Theft,5.0
4974,42.891792642517295,-78.8240661410297,23.0,Tuesday,11.0,Breaking & Entering,5.0
4975,42.914540960864294,-78.8930107422481,1.0,Monday,11.0,Theft,3.0
4976,42.8690107808105,-78.82851778796329,5.0,Saturday,12.0,Assault,2.0
4977,42.946888827714204,-78.8110213788948,11.0,Thursday,1.0,Theft,8.0
4978,42.90919253367,-78.8223047952893,10.0,Monday,10.0,Assault,5.0
4979,42.900563964503604,-78.84085796926009,7.0,Tuesday,1.0,Theft,5.0
4980,42.8881171355593,-78.8817778096637,11.0,Wednesday,5.0,Assault,5.0
4981,42.882545066596606,-78.84917808370881,10.0,Thursday,6.0,Breaking & Entering,4.0
4982,42.941963419525706,-78.8878265854417,23.0,Thursday,7.0,Breaking & Entering,1.0
4983,42.8864468,-78.8783689,21.0,Thursday,8.0,Breaking & Entering,4.0
4984,42.954418930366295,-78.87795160736479,18.0,Saturday,12.0,Theft,1.0
4985,42.908459,-78.889246,3.0,Tuesday,9.0,Breaking & Entering,3.0
4986,42.8919860075797,-78.8361949556786,5.0,Tuesday,6.0,Assault,5.0
4987,42.8975226806291,-78.8713880155363,0.0,Thursday,5.0,Theft,5.0
4988,42.91109408845121,-78.89827591290259,7.0,Tuesday,1.0,Breaking & Entering,3.0
4989,42.9249380281161,-78.87111944698499,19.0,Tuesday,3.0,Theft,7.0
4990,42.885126045615294,-78.88187532980659,8.0,Wednesday,12.0,Theft,5.0
4991,42.916964716582996,-78.8437408797682,2.0,Sunday,10.0,Robbery,9.0
4992,42.8928493162731,-78.844211855067,10.0,Friday,10.0,Breaking & Entering,5.0
4993,42.9502998926245,-78.82755263469991,12.0,Saturday,9.0,Breaking & Entering,8.0
4994,42.8839649739916,-78.8558702544377,9.0,Monday,2.0,Breaking & Entering,4.0
4995,42.9149389493781,-78.854020982752,9.0,Wednesday,9.0,Theft,9.0
4996,42.9490576369871,-78.88210941134149,0.0,Wednesday,9.0,Theft,1.0
4997,42.8695052283962,-78.8013839293093,23.0,Sunday,6.0,Theft,2.0
4998,42.948012207333996,-78.82518152726641,4.0,Sunday,9.0,Assault,8.0
4999,42.912961629102895,-78.8874971232103,17.0,Thursday,1.0,Robbery,3.0
5000,42.9032693292866,-78.8686755456644,5.0,Wednesday,10.0,Theft,4.0
5001,42.913883348916,-78.8916826508092,18.0,Saturday,2.0,Theft,3.0
5002,42.899992027813894,-78.82030875003021,0.0,Thursday,7.0,Theft,5.0
5003,42.8961363474777,-78.8200525174209,1.0,Tuesday,5.0,Assault,5.0
5004,42.940960493307294,-78.8351009919968,0.0,Tuesday,11.0,Theft,9.0
5005,42.91963187892,-78.8650176585192,12.0,Monday,7.0,Theft,4.0
5006,42.93219522081821,-78.8041337713355,19.0,Friday,5.0,Assault,8.0
5007,42.8518155283897,-78.8233887210585,18.0,Monday,10.0,Assault,6.0
5008,42.941157809513605,-78.9012991181521,14.0,Thursday,8.0,Theft,1.0
5009,42.8891929011331,-78.80711482339359,1.0,Friday,11.0,Breaking & Entering,2.0
5010,42.891114193712,-78.8780720041646,22.0,Friday,9.0,Theft,4.0
5011,42.9005344473418,-78.8650426745301,20.0,Sunday,1.0,Breaking & Entering,4.0
5012,42.9501497376764,-78.9043901158055,11.0,Wednesday,3.0,Robbery,1.0
5013,42.9190127248339,-78.8601241609327,9.0,Thursday,5.0,Theft,9.0
5014,42.8963127296305,-78.84348080076221,10.0,Sunday,1.0,Assault,5.0
5015,42.9261175175554,-78.8929758067978,0.0,Sunday,11.0,Assault,3.0
5016,42.902193676098,-78.80977446604399,13.0,Saturday,3.0,Assault,2.0
5017,42.885619934865296,-78.8403858069154,21.0,Sunday,4.0,Assault,5.0
5018,42.904240293381704,-78.8643877063593,16.0,Saturday,11.0,Assault,4.0
5019,42.9221418536996,-78.8815312957165,21.0,Thursday,11.0,Theft,3.0
5020,42.940560699125705,-78.8786324524907,6.0,Friday,1.0,Robbery,1.0
5021,42.9145378769653,-78.84953954157601,4.0,Wednesday,6.0,Breaking & Entering,9.0
5022,42.9460745758431,-78.80649905523009,0.0,Friday,3.0,Theft,8.0
5023,42.855531807084205,-78.83063837565601,0.0,Friday,9.0,Theft,2.0
5024,42.9042425803139,-78.8634546042514,16.0,Tuesday,1.0,Assault,4.0
5025,42.9436803894998,-78.8100758468065,21.0,Wednesday,11.0,Breaking & Entering,8.0
5026,42.9331173012512,-78.8359150576709,10.0,Saturday,12.0,Breaking & Entering,9.0
5027,42.9206687069941,-78.8622509260783,5.0,Wednesday,10.0,Theft,4.0
5028,42.9032693292866,-78.8686755456644,0.0,Saturday,8.0,Theft of Vehicle,4.0
5029,42.892442890984604,-78.8900556359854,18.0,Friday,3.0,Breaking & Entering,4.0
5030,42.9220950677718,-78.8322111700582,10.0,Monday,9.0,Theft,9.0
5031,42.955473980288104,-78.8975982632701,20.0,Monday,4.0,Breaking & Entering,1.0
5032,42.953367587162,-78.8594189230472,4.0,Monday,2.0,Theft,7.0
5033,42.9283107814044,-78.8380610820832,9.0,Wednesday,3.0,Theft,9.0
5034,42.8633313289444,-78.8142202683663,22.0,Wednesday,7.0,Theft,6.0
5035,42.8440916123254,-78.82375184312,22.0,Thursday,10.0,Assault,6.0
5036,42.9422275617888,-78.88129208643541,0.0,Sunday,5.0,Theft,1.0
5037,42.8718131967915,-78.8050782456074,21.0,Sunday,8.0,Assault,2.0
5038,42.8420048748185,-78.8288106302314,21.0,Sunday,10.0,Theft,6.0
5039,42.953938173084296,-78.9056019021409,21.0,Wednesday,3.0,Assault,1.0
5040,42.9089724051164,-78.81226557442571,14.0,Monday,1.0,Breaking & Entering,2.0
5041,42.9375196608309,-78.87682538046491,0.0,Monday,5.0,Theft,1.0
5042,42.930485158858794,-78.808683186095,11.0,Wednesday,3.0,Breaking & Entering,8.0
5043,42.9471408701701,-78.8084451288848,12.0,Thursday,11.0,Robbery,8.0
5044,42.9244281320935,-78.8781073479035,23.0,Friday,11.0,Breaking & Entering,7.0
5045,42.955779501063205,-78.902650166249,9.0,Wednesday,6.0,Theft,1.0
5046,42.927024890506,-78.8483386535481,0.0,Friday,7.0,Assault,9.0
5047,42.878561334803706,-78.8738595510929,6.0,Friday,9.0,Breaking & Entering,5.0
5048,42.9396415005677,-78.8893674874485,6.0,Tuesday,10.0,Breaking & Entering,1.0
5049,42.9125015193384,-78.89533405064729,8.0,Sunday,12.0,Breaking & Entering,3.0
5050,42.9182471683923,-78.847352864135,14.0,Wednesday,5.0,Breaking & Entering,9.0
5051,42.9401114,-78.8251622,0.0,Thursday,8.0,Theft,8.0
5052,42.866944890374896,-78.8569066227783,10.0,Wednesday,4.0,Theft,5.0
5053,42.929159999999996,-78.83801,11.0,Wednesday,5.0,Assault,9.0
5054,42.945086236843295,-78.8685324589388,5.0,Sunday,12.0,Assault,1.0
5055,42.8995444875099,-78.8172664287342,12.0,Tuesday,10.0,Theft,5.0
5056,42.9003934373531,-78.8774703172499,7.0,Monday,9.0,Theft,5.0
5057,42.9192981189237,-78.8046103856182,0.0,Thursday,6.0,Theft,2.0
5058,42.9589467657021,-78.90819545909079,12.0,Friday,9.0,Theft,1.0
5059,42.913833684126395,-78.8897412286132,15.0,Thursday,3.0,Breaking & Entering,3.0
5060,42.9512478215302,-78.9041955594761,14.0,Friday,5.0,Theft,1.0
5061,42.8727449235092,-78.8132108008454,2.0,Saturday,5.0,Theft,2.0
5062,42.8867307123953,-78.87171886261591,22.0,Wednesday,10.0,Theft,4.0
5063,42.9154133961343,-78.8731739858785,8.0,Wednesday,12.0,Theft,7.0
5064,42.9374597891429,-78.8787670128652,3.0,Friday,5.0,Breaking & Entering,1.0
5065,42.86485227974671,-78.8269564125476,16.0,Friday,1.0,Theft,2.0
5066,42.9113223082179,-78.886637612292,21.0,Monday,8.0,Robbery,3.0
5067,42.892784316598295,-78.89116702608341,19.0,Sunday,8.0,Assault,4.0
5068,42.9543774430846,-78.9036141414622,1.0,Monday,12.0,Theft,1.0
5069,42.8719251195895,-78.81152903195591,19.0,Saturday,12.0,Theft of Vehicle,2.0
5070,42.886728135493996,-78.8046805070301,16.0,Tuesday,7.0,Breaking & Entering,2.0
5071,42.9357413254859,-78.898227266334,9.0,Saturday,7.0,Assault,1.0
5072,42.939992183362,-78.8157762658703,15.0,Monday,9.0,Theft,9.0
5073,42.89709615819061,-78.8203174301058,17.0,Thursday,8.0,Theft,5.0
5074,42.8867307123953,-78.87171886261591,22.0,Saturday,11.0,Theft,4.0
5075,42.9152830408728,-78.8811995741513,4.0,Sunday,8.0,Assault,3.0
5076,42.9235061708442,-78.8742667097904,16.0,Wednesday,5.0,Theft,7.0
5077,42.9218597233538,-78.83940781498659,15.0,Friday,7.0,Assault,9.0
5078,42.9319208602578,-78.8915775259797,22.0,Monday,7.0,Theft,1.0
5079,42.930728104786894,-78.84893712701891,19.0,Saturday,7.0,Theft,7.0
5080,42.9294240408744,-78.8550925749455,16.0,Sunday,12.0,Theft,7.0
5081,42.9402520174961,-78.8228356851278,22.0,Saturday,5.0,Assault,8.0
5082,42.9566074583714,-78.85853685922909,21.0,Thursday,11.0,Theft,7.0
5083,42.8958919805289,-78.8610640712522,1.0,Tuesday,3.0,Theft,4.0
5084,42.9018989328254,-78.8568004845083,0.0,Tuesday,11.0,Breaking & Entering,4.0
5085,42.8611395985845,-78.8125336674312,4.0,Friday,4.0,Breaking & Entering,6.0
5086,42.911309079159295,-78.80685885952609,20.0,Thursday,12.0,Breaking & Entering,2.0
5087,42.889487890644396,-78.8105862418927,19.0,Sunday,2.0,Theft,2.0
5088,42.9059122566623,-78.81651097980709,15.0,Friday,3.0,Theft,5.0
5089,42.8895459515035,-78.8045840669833,19.0,Friday,4.0,Theft,2.0
5090,42.947294023706796,-78.8633882821173,20.0,Tuesday,1.0,Theft of Vehicle,7.0
5091,42.9207961814645,-78.8485584513194,6.0,Friday,6.0,Theft,9.0
5092,42.9440942132549,-78.8352503049798,21.0,Monday,10.0,Breaking & Entering,7.0
5093,42.9444060020527,-78.89777338992779,14.0,Monday,2.0,Breaking & Entering,1.0
5094,42.858394223321596,-78.8132694510174,18.0,Wednesday,5.0,Theft,6.0
5095,42.944727643838206,-78.8093120419295,14.0,Saturday,8.0,Breaking & Entering,8.0
5096,42.890736804617504,-78.7996204372823,17.0,Tuesday,5.0,Assault,2.0
5097,42.922737400203296,-78.8137325980712,21.0,Tuesday,12.0,Theft,2.0
5098,42.911884951425,-78.8860779422071,9.0,Tuesday,11.0,Theft,3.0
5099,42.9143257026404,-78.8800377155517,14.0,Friday,12.0,Theft,3.0
5100,42.889413644657296,-78.87059705981991,3.0,Friday,12.0,Theft,4.0
5101,42.844172806601,-78.81262052830729,21.0,Friday,10.0,Theft,6.0
5102,42.8823080017186,-78.8448862688321,21.0,Sunday,7.0,Theft,5.0
5103,42.947576386627205,-78.87123320293159,16.0,Sunday,9.0,Theft,1.0
5104,42.89278642102521,-78.8903833672876,19.0,Thursday,5.0,Assault,4.0
5105,42.890249302034505,-78.8742502456378,8.0,Friday,9.0,Theft,4.0
5106,42.8739755780735,-78.8642503326135,14.0,Monday,8.0,Theft,5.0
5107,42.8981259354941,-78.8944778265554,19.0,Wednesday,11.0,Assault,4.0
5108,42.946912686139,-78.8128142803117,2.0,Friday,3.0,Robbery,8.0
5109,42.955928417047204,-78.84385303343691,19.0,Thursday,10.0,Theft,7.0
5110,42.9087046719548,-78.8775946021003,10.0,Wednesday,9.0,Theft,3.0
5111,42.9395154228539,-78.83829847155559,17.0,Saturday,9.0,Theft of Vehicle,9.0
5112,42.9274490071763,-78.81918741116701,12.0,Wednesday,5.0,Breaking & Entering,9.0
5113,42.904868790730205,-78.8875118968529,15.0,Wednesday,11.0,Theft of Vehicle,3.0
5114,42.9410005778839,-78.8782984344296,13.0,Saturday,11.0,Theft,1.0
5115,42.951199079174394,-78.8709139116875,22.0,Sunday,1.0,Assault,1.0
5116,42.9309612093793,-78.8037559568874,19.0,Sunday,10.0,Assault,8.0
5117,42.9243043071045,-78.85029098403129,20.0,Tuesday,11.0,Breaking & Entering,9.0
5118,42.9265979124805,-78.8938981206294,12.0,Tuesday,2.0,Breaking & Entering,3.0
